"aa";"Kaikki maat yhteensä";"6 794 684 590€";11 504 505;"100 kpl"
"by";"Valko-Venäjä";"20 130 662€";34 721;"100 kpl"
"ee";"Viro";"287€";0;"100 kpl"
"kz";"Kazakstan";"27 856 103€";43 073;"100 kpl"
"no";"Norja";"940 442 923€";1 406 671;"100 kpl"
"ru";"Venäjä";"5 806 254 562€";10 020 040;"100 kpl"
"tr";"Turkki";"37€";0;"100 kpl"
"us";"USA";"16€";0;"100 kpl"
